address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
沙河口区沙能街101号1单元1层1号,大连,大连新型房地产开发有限公司,沙河口,20190706,38.9366316275348,121.59031205759763,侯二小区,173,11248,街道办事处（居委会）代管物业,0.1,辽宁,38,二手房,1980
沙河口区华新苑10号楼4号公建,大连,大连新型房地产开发有限公司,沙河口,20190706,38.94033750532864,121.58990295130229,侯一小区,154,11382,大连新兴物业管理有限公司,0.3,辽宁,29,二手房,1989
大连经济技术开发区东城天下98-14,大连,大连乾豪集团有限公司,开发区,20190706,39.069195091289004,121.8502099927954,东城天下,371,8745,大连远洋基业物业管理有限公司,0.9,辽宁,43,二手房,2003
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190706,39.070782084451,121.8506739675913,湾里东,209,8214,大连金湾物业管理有限公司,0.5,辽宁,25,二手房,2002
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190706,39.070782084451,121.8506739675913,湾里南小区,378,8788,大连金湾物业管理有限公司,0.3,辽宁,32,二手房,2002
开发区正恒园1-16,大连,大连华宇房地产开发有限公司,开发区,20190706,39.04823944344617,121.76165468797754,左岸经典,260,9049,大连豪之英物业管理有限公司,1.8,辽宁,35,二手房,2007
甘井子区宜居园10-1号房屋,大连,大连万科房地产开发有限公司,甘井子,20190706,38.99913094587405,121.52084969112292,万科魅力之城,186,14626,大连万科物业服务有限公司,1.5,辽宁,40,二手房,2006
甘井子区榆林街37号-12公建,大连,新型房地产开发有限公司,甘井子,20190706,38.980133141940186,121.52779506952932,泡崖美林园,247,11678,新兴物业,0.6,辽宁,65,二手房,2000
沙河口区西南路643号,大连,无开发商,沙河口,20190706,38.943483429804665,121.5833555851182,交通大学,74,12975,无物业管理服务,-,辽宁,25,二手房,1955
金州区金润花园B区47号1单元1层1号2号,大连,大连辽大房地产开发有限公司,金州,20190706,39.10434716151341,121.74517862677146,金润小区B区,182,8372,大连新兴物业管理有限公司,0.4,辽宁,25,二手房,2000
甘井子区宜居园10-1号房屋,大连,大连万科房地产开发有限公司,甘井子,20190706,38.99913094587405,121.52084969112292,万科朗润园,102,15021,大连万科物业服务有限公司,1.5,辽宁,25,二手房,2009
大连经济技术开发区时代城4-3号1-2号,大连,远洋地产有限公司,开发区,20190706,39.0992481321252,121.83007860699459,远洋时代城一期,171,9320,大连远洋基业物业管理有限公司,1.5,辽宁,28,二手房,2009
无门店信息,大连,大连益宁房地产开发有限公司,开发区,20190706,34.52713835999158,118.76812980670795,岭湾峰尚一期,137,8672,大连鸿达物业管理有限公司,1.3,辽宁,22,二手房,2003
沙河口区昌黎街22号,大连,大连城市建设集团有限公司,沙河口,20190706,38.91975785098891,121.59109628369768,北昌平小区,138,13088,无物业管理服务,-,辽宁,22,二手房,1983
无门店信息,大连,大连一方生态城房地产开发有限公司,开发区,20190706,34.52713835999158,118.76812980670795,一方天鹅湖,201,8093,大连一方物业管理有限公司,1.9,辽宁,23,二手房,2010
甘井子区泉水D1区37-7号,大连,大连运腾房地产开发有限公司,甘井子,20190706,39.013992871679214,121.61921940045104,锦泉源D2区,215,13300,大连嘉毅物业管理有限公司,0.5,辽宁,29,二手房,2002
大连市金州区站前街道生辉第一城14-3号1-2层,大连,大连新希望家园房地产有限公司,金州,20190706,39.0569681786798,121.74773530665969,新希望家园,198,8759,大连新希望物业服务有限公司,1.2,辽宁,19,二手房,2003
沙河口区西南路643号,大连,无开发商,沙河口,20190706,38.943483429804665,121.5833555851182,北甸街,43,11642,无物业管理服务,-,辽宁,19,二手房,1983
甘井子区甘井子街3号公建,大连,无开发商,甘井子,20190706,38.982086281836246,121.63426694995971,文体街,132,10353,街道办事处（居委会）代管物业,0.1,辽宁,19,二手房,1980
无门店信息,大连,无开发商,甘井子,20190706,34.52713835999158,118.76812980670795,石油六闾,69,9327,街道办事处（居委会）代管物业,0.5,辽宁,19,二手房,1982
甘井子区玉丽街2号楼1单元4号公建,大连,大连新型房地产开发总公司,甘井子,20190706,38.98705071699301,121.55513043130172,泡崖康顺园,152,11387,大连新兴物业管理有限公司,0.5,辽宁,19,二手房,2002
甘井子区祥龙街2号楼1单元1楼1号,大连,大连恒新房地产开发有限公司,甘井子,20190706,38.988045874482445,121.60439401971377,华东人家,43,14722,大连福佳物业管理有限公司,1,辽宁,19,二手房,2007
甘井子区静林街34号4单元1层2,大连,大连祥盛房屋开发有限公司,甘井子,20190706,38.98321485010885,121.58185179833856,千山心城,128,14509,大连百特物业管理有限公司,0.5,辽宁,22,二手房,2003
金州新区先进街道渤海街7-4号1-2层、7-3号1-2层,大连,原金州纺织厂房地产公司,金州,20190706,39.09342713035472,121.74590886291374,金纺小区,189,6985,街道办事处（居委会）代管物业,0.5,辽宁,21,二手房,1985
甘井子区泡崖六小区6号楼1单元1层2号,大连,大连新型房地产开发有限公司,甘井子,20190706,38.98033159306754,121.55920598894072,泡崖五区,87,11477,大连新兴物业管理有限公司,0.5,辽宁,20,二手房,1990
甘井子区玉湖街25号2单元1层3号,大连,大连新型房地产开发有限公司,甘井子,20190706,38.97626265183615,121.54617349027997,泡崖四区,176,10784,大连新型物业管理有限公司,0.5,辽宁,22,二手房,2000
沙河口区五一路177-1-1-1,大连,无开发商,沙河口,20190706,38.913544290955585,121.59450670056631,台山,98,11886,街道办事处（居委会）代管物业,0.5,辽宁,23,二手房,1980
沙河口区富民路120号4-1-1,大连,大连渤海红旗集团有限公司,沙河口,20190706,38.930937859528605,121.5647274237578,马栏小学北,87,10819,街道办事处（居委会）代管物业,0.2,辽宁,24,二手房,1992
大连开发区金马路169-2-8号,大连,大连亿锋房地产实业有限公司,开发区,20190706,39.057398235688176,121.78261137849105,亿锋现代城,157,10209,亿锋豪景物业管理有限公司,1.1,辽宁,24,二手房,2004
甘井子区红旗花园23号楼19-24轴公建,大连,大连红旗兴达房地产开发有限公司,甘井子,20190706,38.93108029984587,121.54902145022133,兴达花园,85,12915,大连万泰物业管理有限公司,0.3,辽宁,18,二手房,1996
经济技术开发区城润万家62-8公建,大连,大连海汇房地产开发有限公司,开发区,20190706,39.06883436780937,117.72669530355309,城润万家,119,9652,大连正源物业服务有限公司,1,辽宁,17,二手房,2007
大连市甘井子区柳林园8-7号,大连,大连万科置业有限公司,甘井子,20190706,38.91290525308349,121.47673750074993,万科溪之谷,207,14605,大连万科物业服务有限公司,0.6,辽宁,24,二手房,2007
甘井子区锦城西园4#3-1-1,大连,大连锦绣房地产开发有限公司,沙河口,20190706,38.95286223185571,121.55129044777,锦华北园,87,14045,大连锦绣物业管理有限公司,0.6,辽宁,16,二手房,2000
沙河口区新生路万客园3-7,大连,大连绿波房屋开发集团有限公司,沙河口,20190706,38.94412875710208,121.57006756704837,绿波小区,156,11129,大连绿波建设发展有限公司,0.2,辽宁,14,二手房,1996
甘井子区祥溢园4号1单元1层9号公建,大连,"大连鹏德房屋开发有限公司,大连长鹭房屋开发有限公司,大连均卫达房地产开发有限公司,大连福田房屋开发有限公司,大连航宇房屋开发有限公司",甘井子,20190706,38.92981664067587,121.54940314023253,亲亲家园,68,15601,渤海吉祥物业管理有限公司,0.5,辽宁,14,二手房,2003
金州新区站前街道生辉第一城5号楼1-2层4号,大连,大连公路工程集团生辉房地产开发有限公司,金州,20190706,39.05819721414208,121.74650438736514,生辉第一城,127,10961,大连生辉物业管理有限公司,1.2,辽宁,14,二手房,2005
沙河口区南沙街36号台二2号1-1-37,大连,无开发商,沙河口,20190706,38.90741410359388,121.57685699961822,南沙,80,11527,无物业管理服务,1,辽宁,14,二手房,1982
开发区东北三街94号1层,大连,大连欣达房地产开发有限公司,开发区,20190706,39.05723508011585,121.80570768630555,倚山里小区,218,7560,大连经济技术开发区聚盛达物业管理有限公司,0.2,辽宁,14,二手房,1995
沙河口区黑石礁街3号1层1-1号,大连,无开发商,沙河口,20190706,38.880058010307856,121.56313403908827,浪花街,46,11642,无物业管理服务,-,辽宁,14,二手房,1990
开发区红星海-B区89-1号,大连,远洋地产有限公司,开发区,20190706,39.027851194371685,121.80327394132297,红星海五期青屿蓝,226,14893,大连远洋基业物业管理有限公司,2.2,辽宁,14,二手房,2008
无门店信息,大连,大连万科房地产开发有限公司,旅顺口,20190706,34.52713835999158,118.76812980670795,万科樱花园三期,34,12955,大连万科物业服务有限公司,2.4,辽宁,15,二手房,2014
开发区润海园中区30-1,大连,华润（大连）房地产有限公司,开发区,20190706,39.04047273176333,121.76392358042445,华润海中国三期,170,14435,华润物业（大连）有限公司,3.1,辽宁,15,二手房,2010
中山区益民街16号1层1号,大连,大连恒力德实业开发有限公司,中山,20190706,38.93092761298906,121.66470740073377,港湾壹号,75,14164,大连日航酒店物业管理有限公司,3.8,辽宁,15,二手房,2006
甘井子区玉丽街2号楼1单元4号公建,大连,大连新型房地产开发有限公司,甘井子,20190706,38.98705071699301,121.55513043130172,泡崖七区,127,11002,大连新兴物业管理有限公司,0.3,辽宁,15,二手房,1995
沙河口区马栏北街186号,大连,大连渤海红旗集团有限公司,甘井子,20190706,38.913544290955585,121.59450670056631,马栏北街,41,11488,大连辽南物业管理有限公司,0.2,辽宁,15,二手房,1988
沙河口区前程街46号4—1—2号,大连,大连银地置业发展有限公司,沙河口,20190706,38.913544290955585,121.59450670056631,观山满庭芳,91,18019,大连新展物业管理有限公司,1,辽宁,15,二手房,2006
沙河口区红凌路137号,大连,大连大实企业集团房屋开发有限公司,甘井子,20190706,38.922699288974506,121.54713601744747,叠翠山庄,33,10976,大连弘实物业管理有限公司,0.4,辽宁,15,二手房,2000
甘井子区华北路花锦园28号23-3-1-2建筑物,大连,大连东特房地产开发有限公司,甘井子,20190706,38.951627958411166,121.5739439799003,东特新天地,53,16725,大连瑞祥物业管理有限公司,0.5,辽宁,15,二手房,2001
开发区润海园中区62-9,大连,华润（大连）房地产有限公司,开发区,20190706,39.04047273176333,121.76392358042445,华润海中国四期,123,14144,华润物业（大连）有限公司,3.1,辽宁,15,二手房,2000
无门店信息,大连,大连金湾实业有限公司,开发区,20190706,34.52713835999158,118.76812980670795,金湾山城,176,9393,大连金湾物业管理有限公司,0.5,辽宁,15,二手房,2003
大连市开发区湾里东5-6号,大连,大连宏港房地产开发有限公司,开发区,20190706,39.07275772231556,121.85888789351343,都悦里,220,6934,大连宏港物业管理有限公司,0.3,辽宁,12,二手房,1992
甘井子区千山路26号,大连,大连嘉兴房地产开发有限公司,甘井子,20190706,38.985697948031984,121.58768860037272,千山路,77,12209,无物业管理服务,0.5,辽宁,12,二手房,1989
沙河口区长江路946号-9,大连,大连机车商业城有限公司,沙河口,20190706,38.913544290955585,121.59450670056631,兴工街,67,13402,街道办事处（居委会）代管物业,0.2,辽宁,11,二手房,1985
中山区爱华街13号,大连,大连锦联地产集团有限公司,中山,20190706,38.92541607518685,121.6535728031028,经典生活,38,8674,大连锦联物业管理有限公司,2.2,辽宁,11,二手房,2003
沙河口区西南路851号3单元1层3号,大连,无开发商,沙河口,20190706,38.94344210837944,121.58246796944378,李家街,24,11730,无物业管理服务,0.1,辽宁,11,二手房,1985
甘井子区虹城路503号1-1号,大连,大连新星房地产开发有限公司,甘井子,20190706,38.981193588625004,121.49964051837122,艾维尼小城,100,15789,大连生生物业有限公司,1.8,辽宁,12,二手房,2009
大连市甘井子中华路街道汇畅街48号,大连,远洋地产有限公司,甘井子,20190706,39.0059299196697,121.59621871231741,远洋荣域,174,18917,远洋亿家物业服务股份有限公司大连分公司,2.8,辽宁,12,二手房,2012
甘井子金地艺境博艺西园2-1号,大连,大连恒昇房地产开发有限公司,甘井子,20190706,39.04402110608829,121.665484498555,福佳新城一期,66,9290,暂无信息,0.9,辽宁,11,二手房,2010
无门店信息,大连,大连环宇置业有限公司,开发区,20190706,34.52713835999158,118.76812980670795,环宇品阁,92,6404,大连环宇物业管理有限公司,1.5,辽宁,12,二手房,2006
金州新区站前街道生辉第一城5号楼1-2层4号,大连,大连新希望家园房地产有限公司,金州,20190706,39.05819721414208,121.74650438736514,新希望乐城,67,10224,大连新希望物业服务有限公司,1.6,辽宁,12,二手房,2009
甘井子区泉水D6区51号,大连,大连金广集团,甘井子,20190706,39.00897610161069,121.61789300655198,枫丹丽城,100,15996,大连金广物业有限公司,1.5,辽宁,12,二手房,2009
甘井子区红旗中路143号1层4号,大连,大连保利红旗房地产开发有限公司,甘井子,20190706,38.93169566676921,121.5426632438217,保利西山林语,75,20924,保利物业服务有限公司,1.5,辽宁,12,二手房,2006
