address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
甘井子区泉水D1区37-7号,大连,大连运腾房地产开发有限公司,甘井子,20190807,39.013992871679214,121.61921940045104,锦泉源D2区,200,13398,大连嘉毅物业管理有限公司,0.5,辽宁,22,二手房,2001
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190807,39.070782084451,121.8506739675913,湾里东,221,8241,大连金湾物业管理有限公司,0.5,辽宁,27,二手房,2001
沙河口区华新苑10号楼4号公建,大连,大连新型房地产开发有限公司,沙河口,20190807,38.94033750532864,121.58990295130229,侯一小区,163,11440,大连新兴物业管理有限公司,0.3,辽宁,35,二手房,1989
沙河口区富民路120号4-1-1,大连,大连渤海红旗集团有限公司,沙河口,20190807,38.930937859528605,121.5647274237578,马栏小学北,89,11047,街道办事处（居委会）代管物业,0.2,辽宁,19,二手房,1990
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190807,39.070782084451,121.8506739675913,湾里南小区,367,8780,大连金湾物业管理有限公司,0.3,辽宁,35,二手房,2002
甘井子区榆林街37号-12公建,大连,新型房地产开发有限公司,甘井子,20190807,38.980133141940186,121.52779506952932,泡崖美林园,231,11773,新兴物业,0.6,辽宁,62,二手房,2000
甘井子区山东路商业街D区12号公建,大连,无开发商,甘井子,20190807,39.001060021502965,121.58883960371418,兴华路,50,12687,街道办事处（居委会）代管物业,0.5,辽宁,11,二手房,1986
甘井子区千山路26号,大连,大连市大钢集团,甘井子,20190807,38.985697948031984,121.58768860037272,山东路,87,12884,街道办事处（居委会）代管物业,0.2,辽宁,17,二手房,1986
开发区黄海西路54号,大连,中国铁路十三局,开发区,20190807,39.047714586087785,121.76688238228269,翠竹小区,122,8089,大连经济技术开发区中强物业管理有限公司,0.3,辽宁,7,二手房,1995
大连市甘井子区逸林南园1-1号,大连,大连三联置业有限公司,甘井子,20190807,38.95800216293212,121.53151895549547,三鼎春天,100,24239,瑞联德（大连）物业管理有限公司,2.8,辽宁,5,二手房,2016
西岗区香炉礁24号1-1,大连,无开发商,西岗,20190807,38.92047268927287,121.61862512554262,香炉礁,200,11222,街道办事处（居委会）代管物业,0.1,辽宁,27,二手房,1979
大连经济技术开发区东城天下98-14,大连,大连乾豪集团有限公司,开发区,20190807,39.069195091289004,121.8502099927954,东城天下,358,8783,大连远洋基业物业管理有限公司,0.9,辽宁,41,二手房,2002
甘井子区玉湖街25号2单元1层3号,大连,大连新型房地产开发有限公司,甘井子,20190807,38.97626265183615,121.54617349027997,泡崖四区,191,10768,大连新型物业管理有限公司,0.5,辽宁,22,二手房,2000
金州新区润海园中区18#2号,大连,华润置地（大连）有限公司,开发区,20190807,39.04047273176333,121.76392358042445,华润海中国二期,166,14185,华润物业（大连）有限公司,2.8,辽宁,11,二手房,2007
沙河口区华北路448号楼1-4公建,大连,无开发商,沙河口,20190807,38.903224944733765,121.56809734950556,刘家桥,101,10960,街道办事处（居委会）代管物业,0.1,辽宁,13,二手房,1980
沙河口区昌黎街22号,大连,大连城市建设集团有限公司,沙河口,20190807,38.91975785098891,121.59109628369768,北昌平小区,139,13305,无物业管理服务,-,辽宁,24,二手房,1983
