address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
山东路215号,大连,无开发商,甘井子,20200208,-,-,兴华路,57,12856,街道办事处（居委会）代管物业,0.5,辽宁,4,二手房,1986
辽宁省大连市甘井子区泉水D1区37-7号1单元1层2号,大连,大连运腾房地产开发有限公司,甘井子,20200208,38.95800216293212,121.53151895549547,锦泉源D2区,189,13749,大连嘉毅物业管理有限公司,0.5,辽宁,16,二手房,2000
华新苑10号公建,大连,大连新型房地产开发有限公司,沙河口,20200208,39.7087228081588,115.98904276913356,侯一小区,170,11726,大连新兴物业管理有限公司,0.3,辽宁,22,二手房,1988
开发区湾里南12栋-16、17、18号,大连,大连金湾实业有限公司,开发区,20200208,39.0710420980366,121.85699498414282,湾里南小区,398,8911,大连金湾物业管理有限公司,0.3,辽宁,16,二手房,2002
榆林街37-11号,大连,新型房地产开发有限公司,甘井子,20200208,-,-,泡崖美林园,206,11672,新兴物业,0.6,辽宁,26,二手房,1996
沙河口区富民路120号4单元1层1号,大连,大连渤海红旗集团有限公司,沙河口,20200208,38.93096547830764,121.56488196913604,马栏小学北,78,10982,街道办事处（居委会）代管物业,0.2,辽宁,7,二手房,1990
山东路184号,大连,大连市大钢集团,甘井子,20200208,-,-,山东路,79,13130,街道办事处（居委会）代管物业,0.2,辽宁,7,二手房,1900
开发区湾里南12栋-16、17、18号,大连,大连金湾实业有限公司,开发区,20200208,39.0710420980366,121.85699498414282,湾里东,249,8409,大连金湾物业管理有限公司,0.5,辽宁,6,二手房,2001
香炉礁街24号1-1,大连,无开发商,西岗,20200208,-,-,香炉礁,168,11253,街道办事处（居委会）代管物业,0.1,辽宁,23,二手房,1979
玉湖街25号,大连,大连新型房地产开发有限公司,甘井子,20200208,-,-,泡崖四区,154,11093,大连新型物业管理有限公司,0.5,辽宁,10,二手房,1995
逸林南园1-1,大连,大连三联置业有限公司,甘井子,20200208,29.83619327037016,121.5195684207441,三鼎春天,90,24096,瑞联德（大连）物业管理有限公司,2.8,辽宁,4,二手房,2016
昌黎街22号,大连,大连城市建设集团有限公司,沙河口,20200208,-,-,北昌平小区,124,13609,无物业管理服务,0.8,辽宁,11,二手房,1983
大连市开发区润海园中区18-1号1层、18-2号1层,大连,华润置地（大连）有限公司,开发区,20200208,39.03913809369363,121.75878503934794,华润海中国二期,163,14066,华润物业（大连）有限公司,2.8,辽宁,10,二手房,2007
开发区东城园98-14号,大连,大连乾豪集团有限公司,开发区,20200208,31.351231014512848,104.21781067832417,东城天下,380,8736,大连远洋基业物业管理有限公司,0.9,辽宁,21,二手房,2001
黑石礁街5号1层1号,大连,无开发商,沙河口,20200208,-,-,黑石礁,17,12766,无物业管理服务,-,辽宁,2,二手房,1985
大连市开发区黄河西路54号号,大连,中国铁路十三局,开发区,20200208,39.04780470991997,121.76709962040248,翠竹小区,117,8182,大连经济技术开发区中强物业管理有限公司,0.3,辽宁,7,二手房,1995
星海公园,大连,-,沙河口,20200208,22.949164033593703,113.37713603175055,星海公园,63,13393,-,-,辽宁,4,二手房,-
山东路184号,大连,大连嘉兴房地产开发有限公司,甘井子,20200208,-,-,千山路,73,12986,无物业管理服务,0.5,辽宁,6,二手房,1985
华润海中国三期,大连,-,开发区,20200208,39.78750433924229,116.55719567197924,华润海中国三期,167,14251,-,-,辽宁,8,二手房,-
金润小区B区,大连,-,金州,20200208,39.9658217764783,116.72610639261471,金润小区B区,236,8682,-,-,辽宁,10,二手房,-
华润海中国四期,大连,-,开发区,20200208,39.78750433924229,116.55719567197924,华润海中国四期,126,13792,-,-,辽宁,13,二手房,-
龙畔金泉二期,大连,-,甘井子,20200208,39.00693912181728,121.63233398626929,龙畔金泉二期,63,13028,-,-,辽宁,3,二手房,-
鞍山路31号,大连,无开发商,西岗,20200208,-,-,北京街北,54,13354,无物业管理服务,-,辽宁,0,二手房,1981
金泉路,大连,大连公路工程集团生辉房地产开发有限公司,金州,20200208,-,-,生辉第一城,133,10877,大连生辉物业管理有限公司,1.2,辽宁,8,二手房,2005
新希望家园,大连,-,金州,20200208,39.06045975241682,121.75004281995538,新希望家园,189,8741,-,-,辽宁,15,二手房,-
泡崖七区,大连,-,甘井子,20200208,39.38642583750087,121.27977395666557,泡崖七区,115,11557,-,-,辽宁,6,二手房,-
刘家桥,大连,-,沙河口,20200208,30.75381694129544,121.29501254184517,刘家桥,76,11341,-,-,辽宁,8,二手房,-
马栏小学南,大连,-,沙河口,20200208,37.32322929249999,114.91720664311286,马栏小学南,55,11903,-,-,辽宁,2,二手房,-
远洋荣域,大连,-,甘井子,20200208,30.630626725121456,104.08268343130796,远洋荣域,4,19944,-,-,辽宁,1,二手房,-
泉水人家幸福里,大连,-,甘井子,20200208,30.735498192803792,104.06675297122455,泉水人家幸福里,104,14136,-,-,辽宁,10,二手房,-
侯二小区,大连,-,沙河口,20200208,38.93377159579312,121.59005469845886,侯二小区,146,11416,-,-,辽宁,24,二手房,-
远洋广场,大连,-,甘井子,20200208,22.72533835475939,114.26899898414688,远洋广场,156,17497,-,-,辽宁,13,二手房,-
锦泉源B5区,大连,-,甘井子,20200208,39.01064078507209,121.60815043414351,锦泉源B5区,73,13267,-,-,辽宁,1,二手房,-
万科魅力之城,大连,-,甘井子,20200208,30.6345259637782,104.15704336481289,万科魅力之城,124,14749,-,-,辽宁,26,二手房,-
倚山里小区,大连,-,开发区,20200208,39.05663772523866,121.80546063432419,倚山里小区,264,7521,-,-,辽宁,7,二手房,-
龙畔金泉五期K4区,大连,-,甘井子,20200208,39.00693912181728,121.63233398626929,龙畔金泉五期K4区,143,12791,-,-,辽宁,5,二手房,-
美域盛景,大连,-,甘井子,20200208,39.0065081257038,121.61024195886239,美域盛景,180,13048,-,-,辽宁,6,二手房,-
文体街,大连,-,甘井子,20200208,38.98026249132652,121.63205272681411,文体街,122,11109,-,-,辽宁,3,二手房,-
格林小镇,大连,-,开发区,20200208,39.90676012054127,116.2468651640607,格林小镇,194,8255,-,-,辽宁,5,二手房,-
热岛黄金海岸,大连,-,开发区,20200208,30.530745041039815,104.06832734146134,热岛黄金海岸,190,11026,-,-,辽宁,9,二手房,-
左岸经典,大连,-,开发区,20200208,39.04925208889809,121.76176696448832,左岸经典,256,9057,-,-,辽宁,26,二手房,-
金纺小区,大连,-,金州,20200208,39.100585968101534,121.75244345160026,金纺小区,233,7197,-,-,辽宁,6,二手房,-
华润置地广场二期,大连,-,甘井子,20200208,39.94597807692374,116.37452596516962,华润置地广场二期,50,20357,-,-,辽宁,3,二手房,-
交通大学,大连,-,沙河口,20200208,39.956614909873046,116.34895542933646,交通大学,72,12948,-,-,辽宁,7,二手房,-
MINI印象,大连,-,高新园区,20200208,-,-,MINI印象,152,14806,-,-,辽宁,25,二手房,-
苍山路,大连,-,甘井子,20200208,-,-,苍山路,52,13222,-,-,辽宁,7,二手房,-
亿锋现代城,大连,-,开发区,20200208,39.048668643675995,121.79073543074352,亿锋现代城,148,10343,-,-,辽宁,18,二手房,-
都悦里,大连,-,开发区,20200208,22.640508909281557,114.1849528020167,都悦里,213,7192,-,-,辽宁,10,二手房,-
李家街,大连,-,沙河口,20200208,42.8505788227466,123.3329077929673,李家街,23,11807,-,-,辽宁,3,二手房,-
