address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
大连经济技术开发区东城天下98-14,大连,大连乾豪集团有限公司,开发区,20190225,39.069195091289004,121.8502099927954,东城天下,304,8346,大连远洋基业物业管理有限公司,0.9,辽宁,25,二手房,2005
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190225,39.070782084451,121.8506739675913,湾里南小区,296,8413,大连金湾物业管理有限公司,0.5,辽宁,28,二手房,2003
沙河口区沙能街101号1单元1层1号,大连,大连新型房地产开发有限公司,沙河口,20190225,38.9366316275348,121.59031205759763,侯二小区,156,10588,街道办事处（居委会）代管物业,0.1,辽宁,22,二手房,1985
甘井子区玉丽街2号楼1单元4号公建,大连,大连新型房地产开发总公司,甘井子,20190225,38.98705071699301,121.55513043130172,泡崖康顺园,127,10557,大连新兴物业管理有限公司,0.5,辽宁,22,二手房,2007
甘井子区榆林街37号-12公建,大连,大连新型房地产开发有限公司,甘井子,20190225,38.980133141940186,121.52779506952932,泡崖美林园,228,11267,大连新型物业管理有限公司,0.6,辽宁,38,二手房,2003
沙河口区华新苑10号楼4号公建,大连,大连新型房地产开发有限公司,沙河口,20190225,38.921778341674376,121.58261780680284,侯一小区,134,10705,大连新兴物业管理有限公司,0.3,辽宁,26,二手房,1989
沙河口区数码路北段18—20号,大连,大连软景房地产开发有限公司,高新园区,20190225,38.89150610253657,121.55065097641645,软景E居,71,26825,亿达物业管理有限公司,2.6,辽宁,23,二手房,2011
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190225,39.070782084451,121.8506739675913,湾里东,186,7790,大连金湾物业管理有限公司,0.5,辽宁,16,二手房,2004
甘井子区宜居园10-1号房屋,大连,大连万科房地产开发有限公司,甘井子,20190225,39.000039431463165,121.52111738616489,万科魅力之城,200,14171,大连万科物业服务有限公司,1.5,辽宁,16,二手房,2012
开发区正恒园1-16,大连,大连华宇房地产开发有限公司,开发区,20190225,39.04823944344617,121.76165468797754,左岸经典,209,8705,大连豪之英物业管理有限公司,1.8,辽宁,16,二手房,2009
大连市金州区站前街道生辉第一城14-3号1-2层,大连,大连新希望家园房地产有限公司,金州,20190225,39.0569681786798,121.74773530665969,新希望家园,148,8403,大连新希望物业服务有限公司,1.2,辽宁,17,二手房,2009
金州新区先进街道渤海街7-4号1-2层、7-3号1-2层,大连,原金州纺织厂房地产公司,金州,20190225,39.09342713035472,121.74590886291374,金纺小区,139,6324,街道办事处（居委会）代管物业,0.5,辽宁,14,二手房,1985
"西岗区泰公街20号2层7号 西岗区久寿街22号1层14号""",大连,无开发商,西岗,20190225,38.92600196862723,121.62141976476381,北京街南,39,15803,街道办事处（居委会）代管物业,0.2,辽宁,21,二手房,1975
沙河口区富民路120号4-1-1,大连,大连渤海红旗集团有限公司,沙河口,20190225,38.930937859528605,121.5647274237578,马栏小学北,75,10185,街道办事处（居委会）代管物业,0.2,辽宁,14,二手房,1995
经济技术开发区城润万家62-8公建,大连,大连海汇房地产开发有限公司,开发区,20190225,39.06883436780937,117.72669530355309,城润万家,98,8750,大连正源物业服务有限公司,0.5,辽宁,14,二手房,2007
甘井子区玉湖街25号2单元1层3号,大连,大连新型房地产开发有限公司,甘井子,20190225,38.97626265183615,121.54617349027997,泡崖四区,121,10017,大连新型物业管理有限公司,0.5,辽宁,14,二手房,2002
