address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
沙河口区华新苑10号楼4号公建,大连,大连新型房地产开发有限公司,沙河口,20180919,38.921778341674376,121.58261780680284,侯一小区,148,10713,大连新兴物业管理有限公司,0.3,辽宁,44,二手房,1989
西岗区香炉礁24号1-1,大连,无开发商,西岗,20180919,38.91336952993919,121.6258229781024,香炉礁,101,10831,街道办事处（居委会）代管物业,0.1,辽宁,21,二手房,1979
沙河口区沙能街101号1单元1层1号,大连,大连新型房地产开发有限公司,沙河口,20180919,38.9366316275348,121.59031205759763,侯二小区,147,10119,街道办事处（居委会）代管物业,0.1,辽宁,26,二手房,1985
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20180919,39.070782084451,121.8506739675913,湾里南小区,278,8254,大连金湾物业管理有限公司,0.5,辽宁,38,二手房,2003
甘井子区榆林街37号-12公建,大连,大连新型房地产开发有限公司,甘井子,20180919,38.980133141940186,121.52779506952932,泡崖美林园,197,11513,大连新型物业管理有限公司,0.3,辽宁,37,二手房,2003
金州区金润小区B区861单元102,大连,大连辽大房地产开发有限公司,金州,20180919,39.10615165380565,121.74639264534615,金润小区A区,124,8404,大连新兴物业管理有限公司,0.5,辽宁,21,二手房,2005
