address,city,developer,district,index_date,lat,lng,name,osv,price,property,property_fee,province,tv,type,year
沙河口区沙能街101号1单元1层1号,大连,大连新型房地产开发有限公司,沙河口,20190802,38.9366316275348,121.59031205759763,侯二小区,181,11248,街道办事处（居委会）代管物业,0.1,辽宁,38,二手房,1980
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190802,39.070782084451,121.8506739675913,湾里南小区,367,8788,大连金湾物业管理有限公司,0.3,辽宁,32,二手房,2002
甘井子区榆林街37号-12公建,大连,新型房地产开发有限公司,甘井子,20190802,38.980133141940186,121.52779506952932,泡崖美林园,225,11678,新兴物业,0.6,辽宁,65,二手房,2000
甘井子区千山路26号,大连,大连市大钢集团,甘井子,20190802,38.985697948031984,121.58768860037272,山东路,91,12625,街道办事处（居委会）代管物业,0.2,辽宁,17,二手房,1986
甘井子区泉水D1区37-7号,大连,大连运腾房地产开发有限公司,甘井子,20190802,39.013992871679214,121.61921940045104,锦泉源D2区,209,13300,大连嘉毅物业管理有限公司,0.5,辽宁,29,二手房,2001
沙河口区华新苑10号楼4号公建,大连,大连新型房地产开发有限公司,沙河口,20190802,38.94033750532864,121.58990295130229,侯一小区,160,11382,大连新兴物业管理有限公司,0.3,辽宁,29,二手房,1989
大连经济技术开发区东城天下98-14,大连,大连乾豪集团有限公司,开发区,20190802,39.069195091289004,121.8502099927954,东城天下,368,8745,大连远洋基业物业管理有限公司,0.9,辽宁,43,二手房,2002
开发区黄海西路54号,大连,中国铁路十三局,开发区,20190802,39.047714586087785,121.76688238228269,翠竹小区,122,8116,大连经济技术开发区中强物业管理有限公司,0.3,辽宁,10,二手房,1995
开发区湾里南12栋-16-17-18号,大连,大连金湾实业有限公司,开发区,20190802,39.070782084451,121.8506739675913,湾里东,223,8214,大连金湾物业管理有限公司,0.5,辽宁,25,二手房,2001
甘井子区玉湖街25号2单元1层3号,大连,大连新型房地产开发有限公司,甘井子,20190802,38.97626265183615,121.54617349027997,泡崖四区,185,10784,大连新型物业管理有限公司,0.5,辽宁,22,二手房,2000
开发区景和园1-7,大连,大连市政府工程建设指挥部,开发区,20190802,30.41892168817929,120.30896459202738,小孤山中里,116,7714,大连广谊物业管理有限公司,0.4,辽宁,16,二手房,1998
大连市甘井子中华路街道汇畅街48号,大连,远洋地产有限公司,甘井子,20190802,39.0059299196697,121.59621871231741,远洋荣域,183,18917,远洋亿家物业服务股份有限公司大连分公司,2.8,辽宁,12,二手房,2012
甘井子区千山路26号,大连,大连嘉兴房地产开发有限公司,甘井子,20190802,38.985697948031984,121.58768860037272,千山路,65,12209,无物业管理服务,0.5,辽宁,12,二手房,1985
沙河口区五一路177-1-1-1,大连,无开发商,沙河口,20190802,38.913544290955585,121.59450670056631,台山,106,11886,街道办事处（居委会）代管物业,0.5,辽宁,23,二手房,1980
金州区金润花园B区47号1单元1层1号2号,大连,大连辽大房地产开发有限公司,金州,20190802,39.10434716151341,121.74517862677146,金润小区B区,184,8372,大连新兴物业管理有限公司,0.4,辽宁,25,二手房,2000
沙河口区富民路120号4-1-1,大连,大连渤海红旗集团有限公司,沙河口,20190802,38.930937859528605,121.5647274237578,马栏小学北,87,10819,街道办事处（居委会）代管物业,0.2,辽宁,24,二手房,1990
金州新区先进街道渤海街7-4号1-2层、7-3号1-2层,大连,原金州纺织厂房地产公司,金州,20190802,39.09342713035472,121.74590886291374,金纺小区,193,6985,街道办事处（居委会）代管物业,0.5,辽宁,21,二手房,1985
沙河口区前程街46号4—1—2号,大连,大连渤海红旗集团有限公司,甘井子,20190802,38.913544290955585,121.59450670056631,前程街,47,12059,渤海吉祥物业管理有限公司,0.4,辽宁,9,二手房,1998
大连市金州区站前街道生辉第一城14-3号1-2层,大连,大连新希望家园房地产有限公司,金州,20190802,39.0569681786798,121.74773530665969,新希望家园,196,8759,大连新希望物业服务有限公司,1.2,辽宁,19,二手房,2003
甘井子区锦城西园4#3-1-1,大连,大连锦绣房地产开发有限公司,沙河口,20190802,38.95286223185571,121.55129044777,锦华北园,85,14045,大连锦绣物业管理有限公司,0.6,辽宁,16,二手房,2000
沙河口区西南路161号,大连,无开发商,沙河口,20190802,38.89269676588945,121.56639953951542,孙家沟,97,12456,无物业管理服务,-,辽宁,10,二手房,1987
无门店信息,大连,大连乾豪集团有限公司,开发区,20190802,34.52713835999158,118.76812980670795,格林小镇,198,8136,沈阳瑞码阁物业管理有限公司大连分公司,0.6,辽宁,7,二手房,2000
甘井子区泉水A2区10-3号,大连,源祥房地产开发有限公司,甘井子,20190802,39.00419463553784,121.61128690376383,美域盛景,177,12980,大连新华物业管理有限公司,0.8,辽宁,13,二手房,2006
沙河口区富民路120号4-1-1,大连,大连渤海红旗集团有限公司,沙河口,20190802,38.930937859528605,121.5647274237578,马栏小学南,64,11327,大连辽南物业管理有限公司,0.2,辽宁,11,二手房,1992
沙河口区昌黎街22号,大连,大连城市建设集团有限公司,沙河口,20190802,38.91975785098891,121.59109628369768,北昌平小区,141,13088,无物业管理服务,-,辽宁,22,二手房,1983
西岗区香炉礁24号1-1,大连,无开发商,西岗,20190802,38.92047268927287,121.61862512554262,香炉礁,200,11132,街道办事处（居委会）代管物业,0.1,辽宁,18,二手房,1979
甘井子区宜居园10-1号房屋,大连,大连万科房地产开发有限公司,甘井子,20190802,38.99913094587405,121.52084969112292,万科魅力之城,176,14626,大连万科物业服务有限公司,1.5,辽宁,40,二手房,2006
甘井子区汇仁街22号,大连,远洋地产有限公司,甘井子,20190802,38.99712640764999,121.58834420439493,远洋广场,186,17348,大连远洋基业物业管理有限公司,1.4,辽宁,16,二手房,2003
沙河口区华北路448号楼1-4公建,大连,无开发商,沙河口,20190802,38.903224944733765,121.56809734950556,刘家桥,100,10927,街道办事处（居委会）代管物业,0.1,辽宁,15,二手房,1980
甘井子区玉丽街2号楼1单元4号公建,大连,大连新型房地产开发有限公司,甘井子,20190802,38.98705071699301,121.55513043130172,泡崖七区,109,11002,大连新兴物业管理有限公司,0.3,辽宁,15,二手房,1995
甘井子区哲林北园17-6号,大连,大连恒德房屋开发有限公司,甘井子,20190802,38.9600267109581,121.53876726228256,恒德橄榄季,51,22107,大连恒德物业服务有限公司,1.4,辽宁,6,二手房,2008
甘井子区泉水B2区19-1号,大连,大连金广集团,甘井子,20190802,39.0101309886317,121.60812584213187,金色阳光家园,52,13665,大连金广物业服务有限公司,0.5,辽宁,8,二手房,2002
金州新区润海园中区18#2号,大连,华润置地（大连）有限公司,开发区,20190802,39.04047273176333,121.76392358042445,华润海中国二期,165,14246,华润物业（大连）有限公司,2.8,辽宁,10,二手房,2007
甘井子区泉水D1区37-7号,大连,大连运腾房地产开发有限公司,甘井子,20190802,39.013992871679214,121.61921940045104,锦泉源D3区,64,12875,大连南虹物业管理有限公司,0.5,辽宁,8,二手房,2006
大连市开发区湾里东5-6号,大连,大连宏港房地产开发有限公司,开发区,20190802,39.07275772231556,121.85888789351343,都悦里,213,6934,大连宏港物业管理有限公司,0.3,辽宁,12,二手房,1992
大连市甘井子区辛如街35号1单元1层1号,大连,大连新星房地产开发有限公司,甘井子,20190802,38.96862607066881,121.52294869064194,新星绿城五期,73,14054,大连生生物业有限公司,0.8,辽宁,10,二手房,2006
甘井子区玉云路27-3-1-3,大连,大连新型房地产开发有限公司,甘井子,20190802,38.97896234099927,121.55865563488358,泡崖三区,81,11071,大连新兴物业管理有限公司,0.5,辽宁,6,二手房,1990
沙河口区西南路40号楼,大连,无开发商,沙河口,20190802,38.94143337232082,121.58616557598133,星海公园,58,12684,无物业管理服务,0.5,辽宁,2,二手房,1975
无门店信息,大连,无开发商,甘井子,20190802,34.52713835999158,118.76812980670795,石油六闾,68,9327,街道办事处（居委会）代管物业,0.5,辽宁,19,二手房,1900
大连市甘井子区逸林南园1-1号,大连,大连三联置业有限公司,甘井子,20190802,38.95800216293212,121.53151895549547,三鼎春天,98,24733,瑞联德（大连）物业管理有限公司,2.8,辽宁,2,二手房,2018
开发区安盛里5栋-4,大连,大连开建集团有限公司,开发区,20190802,23.112106678834838,113.27801046214822,开建阳光馨苑,97,9491,大连开利物业管理有限公司,1.2,辽宁,14,二手房,2007
甘井子区虹港路16号楼1层公建,大连,大连建园房地产开发有限公司,甘井子,20190802,38.9645939333502,121.553851837474,城市印象,43,15796,大连天兴物业管理有限公司,1,辽宁,1,二手房,2009
高新园区火炬路18号,大连,大连海脉房地产开发有限公司,高新园区,20190802,38.937738080520404,117.39340752036043,MINI印象,143,15119,大连豪斯威物业管理有限公司,2.2,辽宁,2,二手房,2000
甘井子区山东路315号14栋1单元1跃2层13号,大连,华润置地（大连）有限公司,甘井子,20190802,39.00206212579579,121.59357231641214,华润置地广场二期,54,20474,华润物业（大连）有限公司,2.9,辽宁,6,二手房,2011
沙河口区兰田街33号,大连,无开发商,沙河口,20190802,38.926138912221084,121.56486022834609,辽师,41,12356,无物业管理服务,-,辽宁,9,二手房,1900
甘井子区泉水H3区15号3单元1层2号,大连,大连新型房地产开发有限公司,甘井子,20190802,39.00158439075201,121.62616882572375,龙畔金泉二期,91,12921,大连新型物业管理有限公司,0.5,辽宁,10,二手房,2002
沙河口区西南路643号,大连,无开发商,沙河口,20190802,38.943483429804665,121.5833555851182,交通大学,81,12975,无物业管理服务,-,辽宁,25,二手房,1955
无门店信息,大连,大连一方生态城房地产开发有限公司,开发区,20190802,34.52713835999158,118.76812980670795,一方天鹅湖,213,8093,大连一方物业管理有限公司,1.9,辽宁,23,二手房,2010
沙河口区南沙街36号台二2号1-1-37,大连,无开发商,沙河口,20190802,38.90741410359388,121.57685699961822,南沙,83,11527,无物业管理服务,1,辽宁,14,二手房,1982
高新园区黄浦路600-602号,大连,大连鑫亿房屋开发有限公司,高新园区,20190802,38.86342472318123,121.53493189660259,新科花园,35,18395,大连鑫晟物业管理有限公司,0.6,辽宁,8,二手房,2003
沙河口区锦石路8号,大连,大连运腾房地产开发有限公司,沙河口,20190802,38.94771288948481,121.56110903658733,锦云南园,70,10443,大连锦绣物业管理有限公司,0.3,辽宁,2,二手房,1995
沙河口区前程街46号4—1—2号,大连,大连银地置业发展有限公司,沙河口,20190802,38.913544290955585,121.59450670056631,观山满庭芳,95,18019,大连新展物业管理有限公司,1,辽宁,15,二手房,2003
沙河口区兰田街33号,大连,无开发商,沙河口,20190802,38.926138912221084,121.56486022834609,马栏广场东,18,11475,大连辽南物业管理有限公司,0.2,辽宁,4,二手房,1995
甘井子区虹城路503号1-1号,大连,大连新星房地产开发有限公司,甘井子,20190802,38.981193588625004,121.49964051837122,艾维尼小城,103,15789,大连生生物业有限公司,1.8,辽宁,12,二手房,2008
开发区润海园中区62-9,大连,大连金广嘉亿置地有限公司,开发区,20190802,39.04047273176333,121.76392358042445,大连海湾城一期,114,12466,大连金广物业服务有限公司,2.6,辽宁,7,二手房,2008
开发区润海园中区18#2号,大连,大连布鲁科房地产开发有限公司,开发区,20190802,39.04047273176333,121.76392358042445,热岛黄金海岸,202,11016,大连戴德梁行物业管理有限公司,1.6,辽宁,5,二手房,2008
高新园区硅谷假日小区25号楼地下室,大连,大连鑫亿房屋开发有限公司,高新园区,20190802,38.86467854992112,121.53720784613759,硅谷假日,51,19862,大连斌弘物业管理有限公司,0.8,辽宁,6,二手房,2003
沙河口区西南路643号,大连,无开发商,沙河口,20190802,38.943483429804665,121.5833555851182,北甸街,42,11642,无物业管理服务,-,辽宁,19,二手房,1983
甘井子区泉水B2区19-1号,大连,大连运达房地产集团有限公司,甘井子,20190802,39.0101309886317,121.60812584213187,锦泉源B1区,68,13449,大连佳泰物业管理有限公司,0.5,辽宁,3,二手房,2001
沙河口区西南路851号3单元1层3号,大连,无开发商,沙河口,20190802,38.94344210837944,121.58246796944378,李家街,32,11730,无物业管理服务,0.1,辽宁,11,二手房,1985
开发区红星海B区212-1,大连,远洋地产有限公司,开发区,20190802,39.027851194371685,121.80327394132297,红星海五期岚谷,123,13919,大连远洋基业物业管理有限公司,2.2,辽宁,4,二手房,2007
开发区润海园中区30-1,大连,华润置地（大连）开发有限公司,开发区,20190802,39.04047273176333,121.76392358042445,华润海中国一期,167,16382,华润物业（大连）有限公司,1.8,辽宁,10,二手房,2007
西岗区黄河路362号公建,大连,大连万达商业地产有限公司,西岗,20190802,38.91819905243802,121.61365779430986,万达华府二期,41,23404,大连万景物业管理有限公司,1.6,辽宁,3,二手房,2005
沙河口区锦江园30号1层公建,大连,大连锦绣房地产开发有限公司,沙河口,20190802,38.949985113183935,121.56560955976859,锦江园,90,11006,大连锦绣物业管理有限公司,0.3,辽宁,11,二手房,1983
甘井子区泉水D6区51号,大连,大连锦丰和源祥房地产开发有限公司,甘井子,20190802,39.00897610161069,121.61789300655198,泉水家年华,112,13745,街道办事处（居委会）代管物业,0.9,辽宁,12,二手房,2007
"西岗区泰公街20号2层7号 西岗区久寿街22号1层14号""",大连,未知,西岗,20190802,38.92600196862723,121.62141976476381,北京街南,63,14327,大连长青物业管理中心,0.2,辽宁,5,二手房,1975
中山区解放路471-22号,大连,大连圣北开发有限公司,中山,20190802,38.901309943567504,121.65419095766659,亿达云集,93,19794,亿达物业管理有限公司,1.9,辽宁,2,二手房,2014
甘井子区新兴路36号3-1-3,大连,大连新型房地产开发有限公司,甘井子,20190802,38.95800216293212,121.53151895549547,泡崖二区,100,10716,大连新兴物业管理有限公司,0.5,辽宁,7,二手房,1993
沙河口区黑石礁街5号1层1号,大连,无开发商,沙河口,20190802,38.879813345473714,121.56313742300513,黑石礁,21,12010,无物业管理服务,-,辽宁,4,二手房,1990
大连经济技术开发区时代城4-3号1-2号,大连,远洋地产有限公司,开发区,20190802,39.0992481321252,121.83007860699459,远洋时代城三期,85,8728,大连远洋基业物业管理有限公司,1.5,辽宁,8,二手房,2010
沙河口区锦石路8号,大连,大连锦绣房地产开发有限公司,沙河口,20190802,38.94771288948481,121.56110903658733,锦云中园,67,10685,大连锦绣物业管理有限公司,0.3,辽宁,8,二手房,1993
甘井子辛吉街150号-7号,大连,"大连新界置业有限公司,大连新星房地产开发有限公司",甘井子,20190802,38.96368508446978,121.52671221254214,新星绿城三期,76,13010,大连生生物业管理有限公司,0.5,辽宁,4,二手房,2004
高新园区硅谷假日小区25号楼地下室,大连,大连志恒房地产开发有限公司,高新园区,20190802,38.86467854992112,121.53720784613759,菁英汇,66,15022,大连海创物业管理有限公司,1.2,辽宁,7,二手房,2007
沙河口区五一路96B-8号,大连,大连正源房地产开发有限公司,沙河口,20190802,38.913544290955585,121.59450670056631,幸福e家三期,72,39278,大连正源物业服务有限公司,1,辽宁,0,二手房,2004
大连市开发区左岸经典正恒园1-17,大连,大连神洲众益集团有限公司,开发区,20190802,39.049057070649155,121.76187404250511,万国宫馆一期,127,13050,加拿大高力国际物业服务有限公司,2.4,辽宁,16,二手房,1998
西岗区鞍山路29号龙畔锦城东门,大连,大连铁路房地产开发有限责任公司,西岗,20190802,38.92763470697088,121.61498923399098,龙畔锦城,54,20038,大连亚航物业管理有限公司,1.2,辽宁,4,二手房,2008
甘井子区泉水H3区15号3单元1层2号,大连,大连新型房地产开发有限公司,甘井子,20190802,39.00158439075201,121.62616882572375,龙畔金泉四期,72,13277,大连新型物业管理有限公司,0.4,辽宁,8,二手房,2004
甘井子区新兴路36号3-1-3,大连,大连新型房地产开发有限公司,甘井子,20190802,38.95800216293212,121.53151895549547,泡崖一区,99,10860,大连新兴物业管理有限公司,0.5,辽宁,11,二手房,1992
沙河口区富民路249号,大连,大连文路建设集团有限公司,沙河口,20190802,38.93341510428133,121.5770130002514,阳光月秀,47,16560,大连丰泽物业管理有限公司,0.6,辽宁,11,二手房,1999
经济技术开发区城润万家4-5号公建,大连,大连山河永好置业有限公司,开发区,20190802,39.05716325096989,121.75946281983826,山河秀景,51,10099,大连山河物业管理有限公司,1.5,辽宁,6,二手房,2000
甘井子区玉云路27-3-1-3,大连,暂无信息,甘井子,20190802,38.97896234099927,121.55865563488358,泡崖新六区,48,11180,大连新型物业管理有限公司,0.3,辽宁,6,二手房,1999
甘井子区泉水K4区1号2单元1层1号,大连,大连新型房地产开发有限公司,甘井子,20190802,39.01482019232349,121.63242049308988,龙畔金泉五期K4区,132,12608,大连新兴物业管理有限公司,0.5,辽宁,10,二手房,2005
西岗区黄河路362号公建,大连,大连万峰房地产开发有限公司,西岗,20190802,38.91819905243802,121.61365779430986,万达华府一期,62,26953,大连万景物业管理有限公司,1.3,辽宁,6,二手房,2004
沙河口区恒利园42号-8,大连,大连新华房屋开发有限公司,沙河口,20190802,38.93357562498634,121.57914091532649,新华同仁轩,44,17700,大连新华物业管理有限公司,0.6,辽宁,13,二手房,2000
大连市甘井子区泉水N2区3-13号,大连,暂无信息,甘井子,20190802,39.021116079001885,121.64659997607325,泉水N1区,105,9959,无物业管理服务,0.7,辽宁,9,二手房,1999
甘井子区佳林北园2-7号,大连,大连瑞泰祥房地产开发有限公司,甘井子,20190802,38.96331610956877,121.52802328494242,缇香漫城,51,21049,大连瑞泰祥物业服务有限公司,2,辽宁,5,二手房,2010
高新园敬贤街23-11号,大连,中海东丰地产（大连）有限公司,高新园区,20190802,38.869456648212356,121.53023725049893,中海华庭,60,20074,大连中海物业管理有限公司,2,辽宁,2,二手房,2008
金州区同济路44号,大连,大连金州金山房地产开发有限公司,金州,20190802,39.10476859984152,121.71234684495865,金山小区,109,7224,大连金山物业管理有限公司,-,辽宁,2,二手房,1997
甘井子区山东路127-2号,大连,大连市大钢集团,甘井子,20190802,38.99065559549029,121.59126483545545,苍山路,55,12696,街道办事处（居委会）代管物业,0.4,辽宁,4,二手房,1988
甘井子区中华路泉水A1区86号4单元1层1号,大连,大连运泽房地产开发有限公司,甘井子,20190802,39.0040531092963,121.60742125620513,润泽园,89,16836,大连城建开发集团物业管理有限公司,1.4,辽宁,17,二手房,2008
无门店信息,大连,大连益宁房地产开发有限公司,开发区,20190802,34.52713835999158,118.76812980670795,岭湾峰尚一期,141,8672,大连鸿达物业管理有限公司,1.3,辽宁,22,二手房,2003
甘井子区汇仁街22号,大连,大连永高房屋开发有限公司,甘井子,20190802,38.99712640764999,121.58834420439493,加州洋房,82,15492,大连怡和物业服务有限公司,0.9,辽宁,3,二手房,2005
西岗区三元街73号3单元1层2,大连,暂无信息,西岗,20190802,38.91459734722941,121.63112153703432,34中三元街,58,27968,无物业管理服务,-,辽宁,4,二手房,1983
开发区黄海西路201号107公建,大连,开发区城建局,开发区,20190802,39.04942604506828,121.80126318235419,金湖里,57,6996,大连中信物业管理有限公司,0.1,辽宁,1,二手房,1993
沙河口区黄河路883号,大连,大连正源房地产开发有限公司,沙河口,20190802,38.919826721475204,121.57749657966676,幸福e家四期,71,32664,大连正源物业服务有限公司,1.2,辽宁,3,二手房,2003
大连市甘井子区泉水N2区3-13号,大连,大连金广地产集团有限公司,甘井子,20190802,39.021116079001885,121.64659997607325,泉水N3区,80,10954,大连鹏辉物业管理有限公司,0.7,辽宁,6,二手房,2000
金州区金润小区B区861单元102,大连,大连辽大房地产开发有限公司,金州,20190802,39.10615165380565,121.74639264534615,金润小区A区,130,8686,大连新兴物业管理有限公司,0.4,辽宁,12,二手房,1999
甘井子区红旗花园23号楼19-24轴公建,大连,大连红旗兴达房地产开发有限公司,甘井子,20190802,38.93108029984587,121.54902145022133,兴达花园,78,12915,大连万泰物业管理有限公司,0.3,辽宁,18,二手房,1996
开发区松苑街23号,大连,大连盛和房地产开发有限公司,开发区,20190802,22.52087435807652,113.40156105086167,北欧假日,132,12176,大连鸿达物业管理有限公司,1.1,辽宁,13,二手房,2003
甘井子区金北路17号,大连,无开发商,甘井子,20190802,38.97553393692831,121.59969720502335,76中学桥北,94,18467,无物业管理服务,-,辽宁,7,二手房,1965
沙河口区前程街46号4—1—2号,大连,大连渤海红旗集团有限公司,甘井子,20190802,38.913544290955585,121.59450670056631,彩霞园,17,11487,渤海吉祥物业管理有限公司,0.4,辽宁,8,二手房,1999
开发区红星海-B区89-1号,大连,远洋地产有限公司,开发区,20190802,39.027851194371685,121.80327394132297,红星海五期青屿蓝,229,14893,大连远洋基业物业管理有限公司,2.2,辽宁,14,二手房,2008
沙河口区南沙街36号台二2号1-1-37,大连,大连康加立置业有限公司,沙河口,20190802,38.90741410359388,121.57685699961822,台四小区,42,13335,大连弘达物业管理有限公司,-,辽宁,9,二手房,1996
中山区中南路店212号门头房,大连,无开发商,中山,20190802,38.91149759691359,121.67700561077149,中南路,59,12872,街道办事处（居委会）代管物业,-,辽宁,6,二手房,1987
甘井子金地艺境博艺西园2-1号,大连,大连恒昇房地产开发有限公司,甘井子,20190802,39.04402110608829,121.665484498555,福佳新城一期,90,9290,暂无信息,0.9,辽宁,11,二手房,2000
开发区鹏程家园66#-6、66#-7公建,大连,大连海富花园开发有限公司,开发区,20190802,37.92440451755906,112.59861436589645,海富经典,144,9955,大连银帆物业管理有限公司,1.2,辽宁,10,二手房,2007
甘井子区华龙南园12-4-3-1-3,大连,大连长鹭房屋开发有限公司,甘井子,20190802,38.98528794231248,121.61028969481718,晶品枫林,49,13647,北京房修一物业管理有限公司,0.5,辽宁,4,二手房,2008
西岗区香炉礁24号1-1,大连,中瑞置业（大连）有限公司,西岗,20190802,38.92047268927287,121.61862512554262,香周首府,91,19441,中融物业管理有限公司,3,辽宁,3,二手房,2008
无门店信息,大连,大连软件园瑞安发展有限公司,高新园区,20190802,34.52713835999158,118.76812980670795,大连天地悦翠台,95,15045,大连万科物业服务有限公司,1,辽宁,6,二手房,2010
沙河口区中山路417A-4号,大连,大连海孚房地产开发有限公司,沙河口,20190802,38.90740323140171,121.59484801084653,华业玫瑰东方,71,26300,深圳华业物业管理有限公司大连分公司,3.5,辽宁,4,二手房,1990
无门店信息,大连,大华集团大连置业有限公司,高新园区,20190802,34.52713835999158,118.76812980670795,大华锦绣华城四期,41,22697,大连大华物业管理有限公司,2.5,辽宁,6,二手房,2010
沙河口区兰田街33号,大连,渤海恒达房屋开发有限公司,沙河口,20190802,38.926138912221084,121.56486022834609,西苑小区,32,12993,大连西苑物业管理有限公司,0.3,辽宁,3,二手房,1994
大连市高新园区七贤中路63号,大连,大连宏都房地产开发有限公司,高新园区,20190802,38.86053006357667,121.53273606963094,宏都峰景,35,20753,大连东方百瑞物业管理有限公司,1.9,辽宁,2,二手房,2012
金州区南棉路310号,大连,无开发商,金州,20190802,39.09939229372624,121.72414976100345,南棉小区,157,7298,街道办事处（居委会）代管物业,0.5,辽宁,8,二手房,1987
高新园区红凌路732-4号,大连,大连亿达房地产股份有限公司,高新园区,20190802,38.90204708664442,121.53244406374695,亿达峦翠园,33,20625,亿达物业管理有限公司,1.3,辽宁,3,二手房,2009
红星海A区126-4,大连,远洋地产有限公司,开发区,20190802,39.027851194371685,121.80327394132297,红星海一期城市别馆,115,13891,大连远洋基业物业管理有限公司,2.2,辽宁,3,二手房,2008
大连市金州区友谊街道南金华城25号1-2层1号,大连,大连金园房地产开发有限公司,金州,20190802,39.128677228885614,121.71356109978767,金海明珠,53,10051,大连金园社区服务有限公司,0.5,辽宁,1,二手房,2002
甘井子区海口路77—5号,大连,暂无信息,甘井子,20190802,38.960286398428124,121.60305183172997,鹏辉新世纪四期,46,17771,大连鹏辉物业管理有限公司,0.6,辽宁,7,二手房,2003
甘井子区金家街17-7号,大连,暂无信息,甘井子,20190802,38.97493697764367,121.60110987128529,金二街,39,19583,无物业管理服务,-,辽宁,5,二手房,1970
西岗区长红街4号1号公建,大连,暂无信息,西岗,20190802,38.91377414665191,121.6302525225721,34中茂田巷,9,29639,无物业管理服务,-,辽宁,1,二手房,1984
沙河口区星海广场B3区14-2号1层,大连,大连友谊合升房地产开发有限公司,沙河口,20190802,38.88693148294673,121.58735631267305,壹品星海一期,47,23565,大连友谊物业服务有限公司,1.3,辽宁,6,二手房,2004
甘井子区迎客路郭东街一品蓝天公建14号,大连,大连福田房屋开发有限公司,甘井子,20190802,38.958456949708726,121.556756277476,隽佳欣苑,39,14829,大连安洁物业管理服务有限公司,0.5,辽宁,5,二手房,2004
开发区湾里南12栋-16-17-18号,大连,无开发商,开发区,20190802,39.070782084451,121.8506739675913,东城国际,44,8673,大连乾豪物业管理有限公司,1,辽宁,5,二手房,2005
高新园区书香街1A#1-1-2,大连,大连金弘基房地产开发有限公司,高新园区,20190802,38.880372108393104,121.55218773010999,弘基三期,58,20443,大连金弘基物业管理有限公司,0.5,辽宁,5,二手房,2004
甘井子区小平岛路66-4号,大连,大连软件园瑞安发展有限公司,高新园区,20190802,38.84623138470555,121.51516818634872,悦丽海湾,58,20259,上海丰城物业管理有限公司,2.8,辽宁,8,二手房,2010
无门店信息,大连,大连万德房地产集团有限公司,开发区,20190802,34.52713835999158,118.76812980670795,万德悦城,105,8365,大连万德物业管理有限公司,1.5,辽宁,5,二手房,2003
西岗区鞍山路29号龙畔锦城东门,大连,无开发商,西岗,20190802,38.92763470697088,121.61498923399098,北京街北,49,12951,无物业管理服务,-,辽宁,3,二手房,1981
金州新区站前街道生辉第一城5号楼1-2层4号,大连,大连新希望家园房地产有限公司,金州,20190802,39.05819721414208,121.74650438736514,新希望乐城,74,10224,大连新希望物业服务有限公司,1.6,辽宁,12,二手房,2009
金州区同济路44号,大连,大连阿尔滨中辰置业有限公司,金州,20190802,39.10476859984152,121.71234684495865,瀛海金洲,96,8431,大连阿尔滨汇城物业服务有限公司,0.5,辽宁,8,二手房,2006
西岗区八一路196号1-3,大连,大连三环置业有限公司,西岗,20190802,38.92047268927287,121.61862512554262,桃花源小区,54,10326,大连三寰物业管理有限公司,0.5,辽宁,5,二手房,1993
甘井子区西南路979-7号公建,大连,暂无信息,甘井子,20190802,38.96275592929325,121.5958698791777,八十中红咀街,131,15784,街道办事处（居委会）代管物业,0.2,辽宁,5,二手房,1983
甘井子区绿洲园60号,大连,大连新华房屋开发有限公司,甘井子,20190802,38.95390300214936,121.59409785747448,新华绿洲,75,18558,大连新华物业管理有限公司,0.6,辽宁,12,二手房,2001
甘井子区红旗西路104-23,大连,大连万科房地产开发有限公司,甘井子,20190802,38.94013845868325,121.5282577714263,万科假日风景,84,17047,大连万科物业服务有限公司,1,辽宁,10,二手房,2006
金州区同济路44号,大连,大连金宸集团,金州,20190802,39.10476859984152,121.71234684495865,连大文润金宸三期,55,11756,大连四通物业管理有限公司,1,辽宁,4,二手房,2009
开发区松苑街23号,大连,大连泰乐房地产开发有限公司,开发区,20190802,22.52087435807652,113.40156105086167,碧海华庭,49,6787,大连海滨物业管理有限公司,0.5,辽宁,4,二手房,2000
开发区东北三街94号1层,大连,开发区城建局,开发区,20190802,39.05723508011585,121.80570768630555,倚园里小区,54,7606,大连佳兴物业管理有限公司,0.3,辽宁,1,二手房,1998
大连市开发区湾里东5-6号,大连,大连明和房地产开发有限公司,开发区,20190802,39.07275772231556,121.85888789351343,青国青城,64,11465,大连豪斯沃克物业有限公司,1.5,辽宁,3,二手房,2012
